,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
39221,39747.0,1.3173167405381,-0.0304166831285991,-1.08887420957644,-0.557891572888897,2.03090758398803,3.26777335810845,-0.536307538382075,0.808507056702977,-0.0526074300105419,0.0016098608293766,-0.0286231138293639,0.0736157381871928,0.0411083258287644,0.4252763533373,1.24515198854109,0.640236936918507,-0.91026585408312,-0.0689009379979755,0.255583870795422,0.0149360585081709,-0.31390731697027,-1.06841186785593,0.10466919151745,0.992074915285032,0.369761663773935,0.110479134339301,-0.0281150089500041,0.0116639301385116,0.99,0
68096,52829.0,-1.09715746294825,0.137639676664085,2.19011794292343,0.018464555481031,-0.585919858482257,0.507905108061485,0.857164973438147,0.240669798723627,-0.189034327599355,-0.920658801139555,0.533047474880753,0.775729657598521,0.249323135945323,-0.252490893471608,-0.777427191782386,0.790719046626541,-1.09551872087415,0.800188992911202,-0.650805445636812,0.326407888116727,0.223185292111456,0.31937190936782,0.177106183209604,-0.0368230496809712,0.224116517384821,-0.562032648360187,0.0492661345427879,0.115544709476933,201.42,0
200099,133283.0,-0.0182235439228543,1.04638669400612,0.307302070636583,0.882481711092849,1.00231432866592,-0.235290522758141,1.05254244676118,-0.627469217298872,-0.476886306369288,0.308337363643424,1.39588780225007,-0.0238980915707972,0.122542876964489,-0.949353719738679,1.60323388976809,-0.87776167271606,0.854130218107931,1.43548972614289,2.6889293565976,0.349305984316802,0.23988749789961,1.17724387677117,-0.540845156872487,-0.414665374984802,-0.178517582779379,0.255554350976815,-0.36581216127387,-0.278475652847479,15.55,0
223170,143271.0,-0.465359138675284,1.18466002616439,-1.09380392305174,-0.739761364454117,0.623046167806476,-0.396050675748658,0.340286075230502,0.629711847886946,0.0944088089103261,-0.513784918549946,0.100256132106442,-0.622035941144797,-2.22971618359568,-0.143668453705295,-0.676637888237733,0.868024647992762,0.246169090199889,0.726238790111026,0.20634297748293,-0.0821202897861723,-0.3331612935163,-1.0280151774523,0.114361936725478,0.0245415608602907,-0.396310062998986,0.136418354045963,0.189835265540746,0.0545723675521939,8.99,0
33491,37254.0,-1.63895029013009,1.45246032090198,-0.220618120499523,-0.805004860325259,-1.07989755033897,-0.142834036321463,-0.733284585406129,1.23524971817794,-2.36209246943875,-0.233639398047348,1.3022224134218,0.0152089172131619,0.153556371405115,0.0960604116261361,0.597958124980606,1.24168820314729,1.81626941553296,-0.957701403835441,1.8573038083934,-0.179467306833432,-0.0448172495539476,-0.732228025677535,0.185384588633618,-0.420075469467461,-0.361068445811831,-0.515498923009918,-0.604556171351827,-0.105315501815733,51.85,0
272049,164888.0,-1.03442103481575,0.980427949268193,-0.912393309307409,-0.30101766019354,-0.0893762662949425,-1.11261249325348,0.134274214030268,0.753267729351526,-0.329065624350912,-0.426053491417807,0.369070042944103,0.275301332343958,-1.3459703943419,1.51147767076107,-0.0971632083626266,-0.0105280921068366,-0.23203418443028,0.788253000454469,0.237830076599717,-0.342796060767614,0.511437285637929,1.35480342375112,0.133770311020354,0.0202321578899821,-0.827320409942915,-0.239209807137485,0.174620128134399,0.061196990162973,4.49,0
230604,146404.0,-1.21778437352379,1.57386805291534,0.172499284919682,-0.976334699750213,-0.233809753842249,-0.433194646565205,-0.139029247423852,0.787529784727216,0.293041214656137,-0.988706910066413,0.766949791876443,1.04147546673851,0.558638231799396,-1.07696173095267,-0.344346943819093,1.01471346512634,0.178698558484001,0.937511354494459,0.0127532745549143,0.0542673792386618,-0.222010608711699,-0.537646632516439,-0.0315553574276031,-0.464307317552631,-0.0772531130333973,-0.287458165544275,-0.158433964347032,-0.195786213995276,2.68,0
65606,51665.0,-0.321017048029274,0.105912714823308,1.71856019021942,-1.44610765492884,-0.536059002931321,0.0267077141805912,0.0618865838770463,0.126361212064317,-1.6935454685434,0.233330502296695,1.67305877408801,0.376541374057465,0.966603975825358,-0.260242346449825,0.0944302120224327,1.05737608532258,0.147791612076973,-1.28667119021342,0.61082113383817,0.252859975291883,0.221467613179341,0.478746351553563,0.1046769345215,0.0184660182252188,-0.596618025123943,-0.496031235880476,0.153259480851185,0.143483540955202,50.0,0
152424,97368.0,1.95173427616441,-0.456458467585084,-0.0290903531665997,0.402882982141077,-0.574150534644351,0.157307155597369,-0.943520842065066,0.0013134294090214,2.5455217959568,-0.434041428526252,-0.0763408635870645,-1.84688949773927,2.77127420605709,0.912087339426369,0.0051037418549511,0.71323040727198,-0.0856737277793362,0.334340399070212,-0.401910431864895,-0.0650610719830489,-0.114976317495775,0.0108947584078311,0.293135208441244,0.463156392821912,-0.543691831981382,0.419711945346864,-0.0442379415423379,-0.0332005864026694,39.0,0
44987,42158.0,1.15886644489295,0.0943855053770703,0.573352671641142,0.511565434674814,-0.411418027480086,-0.334938188596225,-0.172011321043447,0.115371311735749,-0.103416621133687,0.0836553771919383,1.74133258840163,0.757524809728177,-0.676799095992609,0.646009946995993,0.661866414205133,0.18722478610437,-0.272527462566669,-0.457934842092846,-0.258994670929369,-0.174740749707638,-0.174378201165842,-0.549825686005166,0.188833839883795,0.195595737397843,0.058399969066682,0.0970159792867287,-0.0217272986475002,0.0057026569429223,1.98,0
164143,116489.0,1.82218392239585,0.419303421273502,-1.50405953200911,3.57526860821984,1.14855112506264,0.459474569922242,0.568735897248795,-0.0484378329230017,-1.39941070294373,1.60000237500489,-0.012238615154562,0.320855400838521,-0.114837155231662,0.566126212409444,-1.99704369323626,0.67139138287565,-0.943127789281869,-0.117338161796378,-0.82912981029289,-0.119149197276715,0.0378310060979014,-0.0212840900742567,0.0027317811982324,0.263594241415275,0.246282155688459,-0.0131459818130608,-0.0841294520558788,-0.0556693368797708,74.91,0
457,335.0,-0.779988244929168,1.39577461416824,1.78082843003005,-0.18732466391774,0.953850176050662,-0.511395225011596,1.41947975024935,-0.942651672474452,0.412282922863719,0.221456982356343,0.132405099334133,-0.542889221514748,0.811265409498105,-2.91612592083322,1.28515531336479,0.541424219445486,0.244347061757119,0.715874612321896,-0.175385230271442,0.650203147772505,-0.303942233343046,-0.0599388896263252,-0.547133529271452,-0.21627560552139,0.325047812409336,0.290820864129704,-0.529625796991084,-0.668826755235295,1.03,0
274627,166126.0,2.05922393138739,-2.42243397840654,0.654854925084682,-1.12426922074166,-2.6862372809771,0.904084214221707,-2.69105450783171,0.578854025138472,0.692053461574468,1.39127354695634,-0.957708030975524,-0.891509243669151,-1.85754464366544,-1.26387431956982,-2.38280459994139,-0.394935873829838,0.720293596682087,1.12401642882913,0.566611977696926,-0.499243731277036,-0.0475990518781448,0.591043553111524,0.133697949903384,-0.428945132625827,-0.421057990936034,0.0313005809475189,0.0940599732360139,-0.0396752048583463,52.95,0
25899,33814.0,-2.11035393311596,0.283834135123431,1.54344117653695,0.599248821740415,-2.11050863403591,0.831465164263662,-1.19056832661697,-2.30081507158207,-1.50646534663923,-0.421511697325379,-1.09363464966887,0.322089624049842,0.779198396584013,0.119765716214421,0.636037966121033,-1.24137083403396,0.394158631553817,1.79355809363404,-0.477839187740964,-0.086290684710719,-1.48482367676753,0.433060333211662,-0.65168927599753,0.445012469932868,0.0462405515862849,-0.153280524339885,0.219410804506421,-0.22694153577632,266.71,0
192826,129865.0,-1.41876836430981,-0.171233048744795,2.73801878826034,-1.95891182341208,-1.21202718488234,0.937916010415048,-1.15925814657474,0.650131821013422,0.641111521937655,-0.425326075676878,-1.81545298443013,0.152290428547924,1.0238535583739,-2.10316081527725,-2.44381479795652,0.862646437648665,0.463135594924521,-1.1242179179292,0.346783951671558,0.17259807143919,0.258641789467838,1.16119563736258,-0.52390567090154,0.838151685517834,0.721589391745789,-0.0105952565492053,-0.200611010627122,-0.161594154668993,9.0,0
56707,47546.0,-1.30462244341488,0.984769985359517,1.99399118073325,-0.0753631118207382,-0.343770472767988,0.296224379131497,-0.009828940572609,0.43986654121407,0.414318532592259,-0.338500690377132,-1.51955986635924,0.260081222089212,0.86242980535286,-0.696224838759885,0.0600593243665748,0.25626857305776,-0.404680786747552,0.123036650472305,0.465654657449967,0.29800065244661,-0.179384987874018,-0.0970085123965197,-0.280051421716835,-0.409099380671219,0.431204154344858,0.398312264699374,0.135926695324803,-0.107464520445651,19.97,0
80647,58586.0,1.496778780814,-0.918922903444918,-0.490147969276904,-1.70915559606809,-0.516639977381492,-0.287534434977724,-0.469860903834676,-0.231929384285847,-2.52621896795626,1.57462413823914,0.44903226445606,0.0272885044631195,1.55168169813623,-0.113223279287626,-0.425504062686488,-0.163134680020673,-0.0787938422505644,0.19499687342677,0.739970835520828,-0.13222187625391,-0.491012924930369,-1.15910725795408,-0.0571900598917131,-0.868800812782427,0.483374069495376,-0.402713202232765,-0.0041829775674872,0.0037555493170327,60.47,0
263322,160892.0,2.04758742532663,-1.24424044827427,-0.762503066235821,-1.46244185276151,-1.06205457226394,-0.459434711910505,-0.848244895924435,-0.0956615644498661,0.43658350878121,0.33474731647512,-1.05539537395718,0.244993341753262,0.600194388188124,-0.230785590183945,0.713975283132121,-1.30176222921905,-0.215420332655688,0.955318785871942,-0.282249783093177,-0.395530046278759,-0.601617683597843,-1.30645384596867,0.46209104167689,0.546081088840995,-0.720135037258009,0.256440781009023,-0.032609280213947,-0.0252759592840732,76.0,0
125124,77544.0,1.21711286354391,0.206685883413157,0.486815658691967,0.570788917706682,-0.28844107927782,-0.521861031156667,-0.0114166164784284,-0.0707817068259075,0.0313715063331479,-0.111749413954903,0.0174337024938995,0.489508136565319,0.360320086901285,0.254719122027965,1.27654278903229,0.0069811683974181,-0.14799183999836,-0.99960401715525,-0.478122377564111,-0.12088171576474,-0.229000774825317,-0.624490595659374,0.165339653427903,0.070626062992089,0.146701227163966,0.124015962954647,-0.0121452179345052,0.0157575223906858,1.79,0
18102,29189.0,1.12104222900476,0.106330438303258,0.496953153324921,1.3292699526118,-0.279124248828963,-0.0002904580406596,-0.115097431967107,0.183554681090257,0.185106548087131,0.0796913611898247,1.15566301297961,0.698571165546174,-1.3552736225985,0.492293942060801,-0.689214583424307,-0.535186227516881,0.149447667296666,-0.415305715983866,-0.144904940385679,-0.271441001024583,-0.0539221502806722,0.0070673820335005,-0.029548553985572,0.214363078543827,0.571421945634052,-0.33837880266508,0.0305145002236692,0.0042671013918285,1.0,0
59487,48863.0,-0.798312034248866,0.646046088287097,1.18707780431497,-1.79019902802667,-0.33743391097007,-1.0679053872132,0.474922429635831,-1.08295240430937,-1.49581901845034,0.11011432171858,-0.417126515618514,-0.868956617837733,-0.230871853375787,-0.0477874548259743,-0.0970669640258502,1.09178348452993,0.19151942243714,-1.78950047980884,0.281806459811073,-0.18680967719635,0.642348951513417,-0.833963765640931,0.0509912580246971,0.338233762099524,-0.0341706071868524,-0.684355128757217,-0.0262746230553205,0.107922105249311,35.0,0
237375,149214.0,-0.176145206193085,0.950896573893291,-0.0411045097713249,-0.848804508714785,0.82901535036328,-0.749682090103908,1.09947867758217,-0.228465417745835,0.0296394720640285,-0.320454440880367,-1.61103125543906,-0.0899503916623157,0.152568751917572,0.0780003872007979,-0.466867068605608,0.058610694671655,-0.703384631393561,-0.503534663891573,0.168561386290845,-0.0417904962794279,-0.217754517986785,-0.469348916530889,0.0446768798702437,-0.655377469753218,-0.962751284644733,0.0731032437300851,0.279455069553572,0.277803360888609,8.99,0
183447,125802.0,0.146644636044034,1.00370022635792,-0.733449153876239,-0.850650685661787,1.71020627742006,0.541956505233081,0.895101317880745,0.0488628477350588,-0.243919992758918,-0.344800361359874,-0.685956829275201,0.38266972014631,1.12404812897655,0.157771611651729,0.524006138028111,-0.419250282235258,-0.582530961212612,0.136859749565089,0.0229302987638161,0.172510423143162,0.365626327471607,1.20604694572183,0.0284042263759232,3.5686827391549,-0.693683242530692,-0.387526412249827,0.496080322122248,0.357312687673393,0.99,0
221291,142512.0,2.18001884437057,-0.784571752118332,-2.57390737570551,-1.06735457767504,0.321534507667976,-1.14241833062338,0.331436651262217,-0.547239469590547,-0.854579872763927,0.899903107607777,-1.5378833133971,-1.18020874337573,-0.168595257330451,0.416428920721161,0.103547054632254,0.705669420722482,0.0593123059882645,-1.3937811413352,0.952009138651609,0.113368946049326,0.32996175557385,0.776313236449461,-0.258836390415134,-1.00482992682981,0.530397189743988,0.140381776215925,-0.0953053734808746,-0.0786422154915157,95.47,0
135394,81233.0,-0.261435310595471,2.33647205068502,-1.79206093013695,1.1528719632187,1.30961769466059,-1.17985063308733,1.37906371366292,-0.632730906102554,0.86008675446981,1.30554521101011,3.27299400975544,0.0595980280528116,-0.197615532314087,-4.40638265330765,0.780231533018323,0.270324656585976,2.52287718257109,1.28997351444806,-0.697303258172977,0.982681934731442,-0.412605489578522,0.126010081005236,0.0428712964588666,-0.138022537797471,-0.434788832971108,-0.519457930926783,-0.14814684337948,-0.87298829980673,0.89,0
133934,80578.0,-0.65609448982467,0.443515343034399,2.63340400874057,0.248004224819601,-0.634733078762215,0.0918056272920542,-0.0613960154460487,0.33816907887829,0.380686741983281,-0.765040783121942,-0.572396161348934,-0.289381464322077,-1.19041427321813,-0.232961220969358,0.350241476907645,-0.307775651576733,0.324148153514477,-0.469334605148683,-0.296053277111196,-0.110886627158105,0.0315935279442978,0.202035123295915,-0.0760119669197093,0.415809027557623,-0.282638647254073,0.308056172819993,0.102479975962629,0.108335479468123,11.5,0
148893,90295.0,1.72941545639202,-1.59359779728236,-1.02824133364488,-0.580279964442555,-0.656583497661467,0.152733754020544,-0.629255850442271,-0.184142383512098,1.36474274207572,0.134183945320746,-0.499305120309344,-2.73120658023307,2.50373569517837,0.799397006474423,-1.1371804437648,1.13784146742881,0.792667082143374,-1.32672767440379,0.918099287836123,0.514758379339013,-0.256471241391304,-0.996125289672951,0.149711134458908,-0.037030654672089,-0.459002328590836,-0.63018991658594,-0.0680777004517763,-0.0043135171775077,265.84,0
267526,162810.0,2.06289447834624,-0.0249153679264794,-1.05362126215119,0.415011112183308,-0.119024853143733,-1.21160331315762,0.206112613121621,-0.353785696697028,0.492146791809646,0.0640494578826306,-0.678152750637152,0.613065541525935,0.384914904261482,0.211653601623715,0.0039073877061593,-0.122994691406327,-0.303273625164964,-0.912218269310057,0.140749574390446,-0.20506328530594,-0.28527905169933,-0.670768578524864,0.337891571903334,0.0551145484396181,-0.288475691195626,0.194355756545873,-0.0685175759891466,-0.0592418101632142,1.29,0
95987,65553.0,-0.292681034393133,-0.806032502366123,2.84252138686616,-0.84191946686463,-1.27941186971073,1.19806214256652,-0.866666863965934,0.415456093218326,0.242821842815913,0.0917407116633338,0.481074858871143,0.162418221987487,-0.631630061063208,-1.54311312121174,-2.4263288169763,0.116408869277885,1.0144908385245,-1.23864024872351,1.21257171329111,0.210519537524243,0.214949340870839,1.066313905655,-0.145419785117092,0.0827302391676628,-0.0509181135185572,-0.101889019763728,-0.0540320277571408,-0.20094590981235,47.5,0
242139,151358.0,1.68155330052449,0.0490731655425206,-0.413688385959469,3.69802994418996,0.16183648860478,0.565136149218457,-0.115041205317493,0.153472354449543,-0.842422449202146,1.5450767487278,0.0792681516546655,0.204255320418223,-0.304805933629636,0.30012335228055,-1.19837804568573,1.3067469200381,-1.17315389989037,0.275628186946427,-1.25390771604254,-0.0914773631581864,0.0873804129941633,0.0367226980820749,0.108904049807499,-0.517798406905784,-0.258801561922252,-0.115161778994458,-0.0336019250272724,-0.0357018811919096,104.99,0
97780,66379.0,-2.05933883496115,1.71511338377744,1.04565028614178,-1.65618863144238,-0.516940456378245,-0.510032407327795,0.207364561095067,0.518131680210752,0.724137192815371,0.939390890231797,1.57258342522706,0.599801656875801,-0.698975970188246,0.0586784374227705,0.172865998863572,0.405153959789418,-0.518238282243851,-0.365976624917122,-0.98003138799085,0.565563408470909,-0.156673707089024,-0.0637717567810324,0.0490429120351563,0.221171730658606,-0.237978432914151,0.7176380970523,0.507236944452866,0.178095129859932,3.84,0
59766,48992.0,1.24842759558907,-0.438138847298795,-0.0077469700376775,-0.225577198827063,-0.131149521627752,0.653995366317546,-0.520781473537028,0.328916738961362,0.871765081397698,-0.183428346521533,-0.13449540363384,-0.0943661464854506,-1.76783066845186,0.286205290758078,-0.467088472279959,-0.0370187405323516,-0.102058050076817,-0.0671893721926093,0.841562771183924,-0.179792161645891,-0.13109538880812,-0.221454229898492,-0.168185970747396,-1.09758640402168,0.433251520108154,1.20227540369693,-0.0683101720475864,-0.028765092305446,10.0,0
97660,66321.0,0.847939619848772,-1.53155519915527,-0.805291080438163,-0.695957352118113,-0.658202947957475,-0.179208100438212,0.0442753382484885,-0.126118221248044,-1.06345076757497,0.769784267589959,-0.061760106868738,-0.560950184717646,-0.919664090666248,0.706048650211863,0.275579807523056,-0.819869109564416,-0.535000571859789,1.82456829642521,-0.0322569323207283,0.119040102581083,-0.29437102547455,-1.17339441131208,-0.367574271449723,-0.83276130529112,0.280383091139875,1.03668718154707,-0.149521482943356,0.0309138362662557,322.29,0
179115,123928.0,2.14050888609749,-0.668194956957358,-1.48624121367114,-0.736285082243848,-0.372304073204087,-0.69310050749827,-0.625655087810759,-0.155221358740122,-0.188218862946217,0.227363570573428,-0.462616675671807,-0.679897727236027,0.250369998757832,-1.56981383811072,0.179983658146399,1.33874951210602,1.17463055849033,-0.965291058749319,0.415589773748623,0.078181025147868,0.106591613865364,0.306405923784671,0.167431282079873,0.521414659069438,-0.109763563164436,-0.228487626324801,-0.0004216406361287,-0.0166847447892401,35.85,0
283569,171698.0,2.15860235011659,0.750698798557774,-3.46430409741832,0.547413064769476,1.66442434857514,-1.2366160504403,0.874735671349035,-0.495645826423434,-0.0699678355633229,-1.07235959090487,-0.418852720532317,-0.0521567211432045,0.832023697521423,-2.64627832086539,-0.0522246260574829,0.485024801017366,1.87341809962366,0.66025929365607,-0.0490176777346711,-0.0445048102505864,-0.10448389321432,-0.0445546524489172,-0.138956903083307,-0.0596891663698639,0.525239238287099,0.718487809996567,-0.0763906733238349,-0.0178092698449235,0.76,0
134806,80973.0,0.862187208494286,-0.727154235458861,-0.694595532520068,0.229263012055088,1.51511809704696,3.82188952523865,-0.723078114517219,0.945773613657115,0.221969621870883,-0.0242340571998817,-0.185451623695041,0.0631611092234809,0.193792245976367,0.205185445431137,1.54211836503922,0.959543603191731,-1.16897778272106,0.674088963451461,-0.321814988269512,0.403768730623218,0.0938391841220464,-0.297140539406832,-0.183483542237859,0.992564402400928,0.416652066858812,-0.429366077711033,0.0211951134528973,0.0664774422241705,201.45,0
256471,157710.0,1.85452083383711,-0.367229672173789,-0.558217212120127,1.33917841078138,-0.283128657092972,0.139370569410365,-0.424068366305265,0.106446578742232,0.858487586130464,0.280552945921937,0.182855318680134,0.944450381959201,-0.22312532242186,0.0478652831009078,-0.996492409062232,0.0758328868565778,-0.663522768999519,0.576392185708508,-0.0762727275393594,-0.191770733428559,0.262117485114304,0.95653564613792,-0.0491150454648378,-0.379492678973047,0.157120066641214,-0.42739859258935,0.042324453427808,-0.04737974698263,44.9,0
130945,79465.0,1.01024850354885,-0.872157301185409,0.62354984004522,0.173247751650022,-1.00979469916408,0.11200028994979,-0.553773572314296,0.123860918312443,1.3874492318671,-0.486003988810806,-1.69874072937984,-0.18635986036545,-0.780366201152516,-0.390932725241347,-0.124008966161995,0.18462310397065,-0.102581925365582,-0.225630990616444,0.744562241442997,0.163048290245184,-0.218178692969662,-0.712531398966716,-0.13093540008279,-0.399406252509073,0.167246765311374,0.983523282492772,-0.0661461752165238,0.0271788965527586,142.76,0
59422,48831.0,-0.253389321348856,0.701021355187936,1.31406361823075,1.34257806177879,-0.145716615850661,0.240841191824655,0.334646204908041,0.26055688055459,-0.205025665163237,0.0972246639253839,0.949298323142873,-0.103784506002806,-2.22349822147612,0.580709407235554,-0.270763092990155,-0.938302915624326,0.541008475059908,-0.0380365152817269,0.906789975874972,-0.175311751098846,0.0439463119780688,0.202784759221438,-0.0715606644966607,0.180454663951567,-0.18758008107233,-0.270670378169692,-0.0461720276509843,0.0158393197896973,22.91,0
274017,165817.0,-1.78946460050176,1.87629965165397,-0.230693973578988,-0.688287013628924,-0.182039827828387,-0.861152106089089,0.344743684258034,-0.172274868620909,1.9793650446779,1.17122033289326,-0.227816530436872,0.288601835461585,0.605148230679371,-2.18685362896611,0.730487685864334,0.119733695426968,0.360407971126797,0.151824765662734,-0.0735050944903794,0.479593337758142,-0.377011088628619,-0.238047932464131,0.29130517077476,-0.14872088813156,-0.957101140125202,-0.468944880749709,-0.733305328442904,-0.518584362801056,1.7,0
132757,80100.0,1.16106892546936,-1.00390826476455,0.991017526484694,-0.688513033804467,-1.51264453492438,-0.060871239667807,-1.18788875512839,0.245557093763896,-0.53824859355644,0.7336724634539,1.62336825483316,-0.29461272653278,-0.765415045571195,-0.0094098891277053,0.761511241885047,1.37492523104814,0.214290113453183,-0.746450841761659,0.0647079877137351,0.120323048600285,0.498558898582684,1.21421710805431,-0.100161057508946,0.244356236438202,0.243335177231912,-0.0525134155112248,0.0333740742117187,0.022367483414921,69.99,0
131005,79480.0,1.29578406487824,0.0494572396815992,-1.30181409252575,-0.476647749365228,2.13135707637099,3.1844464581347,-0.494416001276676,0.802781228837976,-0.0750142998134114,-0.221156324706175,0.131690973296662,-0.0278162274024872,0.0128878653323551,-0.111107681555087,1.30101479212229,0.813863890081851,-0.495246000002384,0.168114258850616,0.172617907796977,0.0490461710926721,-0.337822738642961,-1.15273113913831,0.0882188060318668,0.946532247077946,0.366771840941852,0.109771386520207,-0.0233500712514373,0.0250330606372467,9.99,0
274394,165987.0,-0.56064980977989,1.12660491161003,-0.624680144127796,-0.562073236492342,0.783770921808867,-0.671992100916513,0.628719663512764,0.410001492584762,-0.68485493423462,-1.01033582250105,1.12243367555381,1.16299459148983,0.761582924059684,-0.719368955402813,-1.06182236755241,0.578991318366715,0.373375423865,0.250221794081688,0.0264609249576654,0.0896550658117652,-0.18979973757062,-0.631547454217662,0.167288650079496,0.675797398710736,-0.465764113832452,0.0811072029402449,0.146909161976137,0.0583734640298648,27.43,0
